time,2022-11-08 Beg13_MBS_TGr.D,2022-11-08 Beg14_MBS_TGr_4.3.D,2022-11-08 Beg25_SBF_TGr.D,2022-11-08 Beg26_SBF_TGr.D,2022-11-08 Beg27_SBF_TGr_4.3.D,2022-11-08 Beg37_SB_TGr.D,2022-11-08 Beg38_SB_TGr.D,2022-11-08 Beg39_SB_TGr_4.3.D,2022-11-08 Beg61_BfrM_TGr.D,2022-11-11 Beg43_BS_TGr_4.5.D,2022-11-11 Beg44_BS_TGr_4.3.D,2022-11-11 Beg66_BfrM_TGr_4.5.D,2022-11-16 Beg34_SBF_TGr_4.4.D,2022-11-30 Beg36_BfrM_Tgr_5.D,2022-11-30 Beg43_SB_TGr_5.D,2022-12-13 Beg62_BfrM_TGr_4.5.D,2022-12-13 Beg63_BfrM_TGr_4.5.D,2022-12-14 Beg15_MBS_TGr_4.5.D,2022-12-14 Beg16_MBS_TGr_4.5.D,2022-12-14 Beg27_SBF_TGr_4.5.D,2022-12-14 Beg28_SBF_TGr_4.5.D,2022-12-14 Beg39_SB_TGr_4.5.D,2022-12-14 Beg40_SB_TGr_4.5.D,2022-12-14 Beg54_S_TGr_4.5.D,2022-12-14 Beg64_BfrM_TGr_4.5.D,2022-12-14 Beg65_BfrM_TGr_4.5.D,2022-12-15 Beg17_MBS_TGr_4.5.D,2022-12-15 Beg29_SBF_TGr_4.5.D,2022-12-15 Beg41_SB_TGr_4.5.D,2022-12-15 Beg4_SM_TGr_9.D,2022-12-15 Beg55_S_TGr_9.D,2022-12-15 Beg5_SM_TGr_9.D,2022-12-15 Beg66_BfrM_TGr_4.5.D
15.2,120448.85714285714,122909.875,128524.125,121908.75,170339.375,122987.75,134889.125,132906.5,150816.25,134547.2857142857,170458.57142857142,129945.57142857143,103964.25,50936.0,45060.71428571428,28949.125,33605.42857142857,42346.57142857143,35650.71428571428,33732.0,34226.125,36992.28571428572,34363.857142857145,41615.625,29910.75,35260.28571428572,48364.5,38098.42857142857,40389.71428571428,43721.375,38835.142857142855,40041.125,35427.0
15.21,119869.875,120173.875,125435.5,118586.0,178962.125,120366.25,136469.25,131013.0,157125.625,132483.125,177334.25,127345.125,108355.14285714286,51989.625,45575.0,29288.14285714286,31928.5,42739.75,35612.875,33963.857142857145,33203.142857142855,34669.25,34644.625,38965.857142857145,29747.14285714286,35866.25,49946.0,37584.125,37659.875,43110.142857142855,39143.125,39079.57142857143,36755.875
15.22,117792.57142857143,116798.28571428571,126451.0,117395.42857142857,172809.57142857142,124706.57142857143,134670.0,126976.75,146852.2857142857,127650.0,171100.0,127733.375,104597.25,52855.625,43467.375,30480.875,33206.5,45515.875,32891.75,33775.25,32420.375,36058.875,33072.625,38900.375,29889.125,38215.125,49807.5,34900.625,37863.75,44333.875,38870.875,40707.125,34403.375
15.23,122858.25,123052.875,137429.0,127341.125,184664.5,128984.125,134653.0,130575.875,155303.125,133391.14285714287,172016.14285714287,133844.85714285713,116815.71428571429,52910.57142857143,46420.57142857143,32862.57142857143,35726.142857142855,49501.142857142855,38397.42857142857,36192.42857142857,33884.28571428572,34644.28571428572,35747.71428571428,42034.42857142857,35716.71428571428,38714.71428571428,53728.42857142857,37695.42857142857,39722.142857142855,48096.42857142857,41828.57142857143,45966.142857142855,36750.28571428572
15.24,121625.85714285714,126186.57142857143,138573.2857142857,126573.57142857143,185160.85714285713,125987.57142857143,133195.85714285713,127729.14285714286,153071.7142857143,130910.625,167058.5,130087.0,104430.0,48384.875,44129.625,29898.125,30521.0,44948.125,34302.75,31854.5,32489.625,33884.375,33219.875,41322.0,29131.875,34100.375,48596.5,32880.0,37700.0,43258.75,39308.5,40822.875,33404.125
15.25,118010.875,118374.5,131708.875,116776.875,175536.875,120834.625,128221.5,126482.75,149878.875,129684.28571428571,165597.7142857143,126488.42857142857,98348.14285714286,47818.71428571428,41229.71428571428,28380.428571428572,30586.714285714286,44502.142857142855,32886.57142857143,31118.285714285714,32819.42857142857,33778.142857142855,32319.571428571428,42701.28571428572,30052.14285714286,33497.42857142857,48551.42857142857,34683.42857142857,36480.0,48637.57142857143,41789.57142857143,42747.857142857145,34262.42857142857
15.26,114996.0,119411.85714285714,132677.7142857143,118539.71428571429,173744.42857142858,120912.71428571429,131925.42857142858,124928.71428571429,145020.7142857143,127810.75,163292.25,126504.25,103192.25,56999.875,45459.25,31878.5,33454.5,47725.625,38774.0,36315.125,34603.5,38082.5,37233.0,43847.0,31741.5,43232.75,57607.625,37427.875,38771.375,47152.125,40717.25,42415.25,39316.75
15.27,116455.71428571429,119610.375,136477.0,120643.875,175700.625,120726.0,126725.125,124181.75,147631.75,126632.14285714286,165114.14285714287,127331.71428571429,117668.42857142857,67360.14285714286,49580.857142857145,37107.0,37532.142857142855,54373.42857142857,41488.0,41361.0,38056.71428571428,40814.57142857143,39176.42857142857,48190.75,36827.57142857143,52300.857142857145,65923.57142857143,40036.71428571428,44356.0,52411.875,44071.57142857143,46950.5,44537.42857142857
15.28,121942.25,126438.125,141574.125,127572.375,184159.0,127348.875,137930.875,136914.14285714287,157895.0,142659.125,184453.0,136572.5,120998.125,63907.125,55157.125,37602.42857142857,41421.625,54950.375,45938.375,44285.125,44310.5,44934.125,44055.625,58331.42857142857,37500.875,47722.125,70062.75,43613.25,48986.0,65729.57142857143,55482.25,59192.28571428572,46761.125
15.29,133759.42857142858,143304.2857142857,156756.85714285713,146548.0,202906.2857142857,145852.14285714287,155729.7142857143,157040.0,173816.85714285713,166907.625,208852.5,159502.14285714287,146577.0,68155.25,64757.875,46321.375,46178.857142857145,69298.25,56342.125,57850.375,55965.625,54262.857142857145,54894.0,80379.875,43931.625,54536.75,79672.625,53243.125,61631.375,84525.0,71223.5,78027.625,55146.75
15.3,121875.0,129374.375,146419.875,131027.375,182488.5,133626.875,136133.0,139643.375,155683.125,142624.7142857143,181153.0,140875.375,118240.71428571429,60972.0,54050.71428571428,40583.0,41398.75,59628.0,46069.57142857143,44072.0,43015.0,45801.75,41638.71428571428,57875.71428571428,40200.71428571428,52939.0,70976.71428571429,41416.57142857143,48807.57142857143,58540.0,47117.57142857143,53728.28571428572,47916.42857142857
15.31,125356.14285714286,136011.14285714287,148140.7142857143,134547.57142857142,197678.42857142858,141263.7142857143,146341.85714285713,148604.2857142857,170476.42857142858,156100.125,199234.25,160856.875,130746.125,63055.625,53256.375,44999.875,43354.0,60176.0,49674.25,45086.0,42466.75,44817.125,40515.75,59540.25,41468.375,57769.125,72948.125,42011.375,50673.375,62462.125,50468.625,54615.125,51661.125
15.32,125194.875,128201.625,147101.625,132097.0,187167.625,137199.75,141013.375,141664.5,163886.0,142801.14285714287,177079.2857142857,143640.7142857143,111451.71428571429,53469.57142857143,47994.857142857145,30824.428571428572,32984.142857142855,49304.57142857143,40005.42857142857,36544.28571428572,34939.71428571428,38247.0,35258.57142857143,46910.857142857145,31072.428571428572,41732.71428571428,55067.28571428572,39040.0,41324.857142857145,50072.142857142855,42862.71428571428,44735.0,39128.857142857145
15.33,118608.0,118843.14285714286,134319.2857142857,123719.85714285714,171847.85714285713,121298.42857142857,133098.14285714287,128624.57142857143,153892.0,129806.625,167281.75,126014.875,104346.875,49949.75,44897.0,30397.0,30876.75,46617.375,36447.75,33659.375,33473.0,35551.0,35996.25,47680.375,31225.0,39857.875,50246.0,37309.125,39649.125,49702.75,42680.375,44007.875,38569.75
15.34,115213.875,114954.5,130003.875,120994.5,167086.375,122281.625,131172.25,124934.0,146877.25,127141.71428571429,163577.57142857142,123327.57142857143,97825.14285714286,47260.42857142857,43215.142857142855,28527.25,30276.14285714286,40287.142857142855,33660.71428571428,31160.14285714286,31099.571428571428,33021.142857142855,33072.57142857143,44531.5,31159.0,37762.71428571428,45118.42857142857,32672.0,35050.42857142857,52322.75,42172.142857142855,43104.125,34075.28571428572
15.35,114143.875,118434.0,135119.125,118414.5,166011.75,123215.125,127124.875,126472.71428571429,145290.625,127804.0,166412.25,129874.0,97415.375,43628.375,42605.25,27133.85714285714,31179.0,39448.125,32796.875,31122.0,32048.875,31280.875,29495.875,44336.42857142857,28305.25,35667.875,44230.375,32476.75,34501.75,54590.142857142855,43444.125,44490.142857142855,33440.5
15.36,112631.28571428571,114424.14285714286,129265.71428571429,116475.71428571429,163251.2857142857,117925.42857142857,123658.57142857143,124568.875,139033.2857142857,131429.125,159725.0,120704.28571428571,97411.375,47824.25,45252.625,30030.625,32120.571428571428,45675.75,35807.75,33720.625,30468.375,33588.57142857143,35594.875,40846.5,30338.75,36941.625,51439.375,34678.375,37502.75,48611.875,41350.0,42765.5,35889.0
15.37,134339.5,149829.375,154222.5,159843.0,211056.625,136196.125,151762.0,156366.5,177463.0,182761.2857142857,219551.42857142858,152651.375,142181.2857142857,74823.85714285714,73092.85714285714,51017.0,50671.625,69829.85714285714,55365.57142857143,47949.57142857143,47839.0,50507.75,54268.57142857143,54702.28571428572,47332.0,62448.142857142855,77747.57142857143,50883.28571428572,59767.142857142855,69881.28571428571,53383.42857142857,63251.71428571428,57434.71428571428
15.38,162170.7142857143,185328.7142857143,180970.85714285713,217065.57142857142,242475.2857142857,165690.2857142857,182117.42857142858,190762.42857142858,213170.2857142857,201669.125,238447.875,176501.0,140548.125,64214.375,61557.5,42151.75,44674.0,51194.0,47745.625,46522.5,41235.375,47553.875,46630.375,49946.875,42014.625,53576.625,60386.625,41551.25,48496.5,57252.25,48607.875,56604.375,47726.875
15.39,130031.75,138953.0,147665.625,151578.625,173294.375,134481.25,145055.625,145021.5,165093.125,146772.42857142858,173227.0,132256.2857142857,103021.57142857143,46854.142857142855,42544.71428571428,29688.714285714286,30872.428571428572,41240.0,33160.57142857143,32616.714285714286,30227.14285714286,34847.0,33470.142857142855,41674.57142857143,28484.0,38234.42857142857,45520.42857142857,32485.571428571428,37229.71428571428,44143.0,35965.857142857145,40715.857142857145,36272.71428571428
15.4,117359.57142857143,124375.0,136037.57142857142,125535.71428571429,158957.2857142857,123798.14285714286,134161.0,125220.42857142857,151046.7142857143,132194.5,162650.75,125568.0,93943.625,44845.875,41772.75,26385.625,30178.875,39426.875,32842.125,29569.75,31009.625,32604.875,32650.125,38405.125,28971.625,33515.0,47503.625,32723.25,37212.0,47576.75,38458.0,41527.0,33525.0
15.41,117876.875,119534.5,135462.625,125956.625,166831.25,125678.125,134685.875,131291.375,148411.75,138444.14285714287,175313.85714285713,128240.28571428571,100737.85714285714,49174.857142857145,47316.57142857143,34714.5,36555.857142857145,53467.71428571428,40474.57142857143,33678.71428571428,35314.0,40913.142857142855,40682.142857142855,50544.75,38024.42857142857,47549.42857142857,68525.71428571429,40434.28571428572,56742.42857142857,63383.625,57374.142857142855,60703.57142857143,42839.857142857145
15.42,120058.625,122899.0,136501.875,119744.5,169186.375,126208.71428571429,134584.5,131391.85714285713,150571.5,137250.375,175689.0,126961.875,107122.75,57026.375,54644.625,37064.71428571428,42769.625,52149.875,43394.5,38896.125,39639.5,44317.25,44747.125,50622.142857142855,41325.75,50218.875,64290.5,43531.875,55100.125,58038.57142857143,53717.5,56817.5,46800.25
15.43,117528.85714285714,128196.0,137160.85714285713,134517.14285714287,203844.0,140166.625,155057.57142857142,151341.25,166974.7142857143,175358.5,236483.875,135128.57142857142,129748.25,66745.14285714286,58889.625,35187.625,38278.42857142857,44793.5,40785.125,37709.625,37513.625,42299.71428571428,41345.5,44720.0,37210.875,44690.75,56382.875,43303.142857142855,49958.375,44618.0,42848.0,45989.625,41646.625
15.44,123186.625,129690.5,140473.25,135784.875,208287.25,150802.0,162512.25,156964.125,170260.75,178115.7142857143,240510.85714285713,137794.875,123017.0,62380.5,57990.42857142857,32350.85714285714,37077.875,43039.142857142855,36578.42857142857,35286.857142857145,34245.142857142855,38937.125,37598.142857142855,40015.142857142855,33881.857142857145,41029.142857142855,50498.57142857143,38938.125,43687.57142857143,44471.0,40099.25,41482.0,36993.857142857145
15.45,118945.71428571429,120215.0,139723.7142857143,127560.0,174230.2857142857,128814.42857142857,142972.57142857142,138207.42857142858,154855.85714285713,147266.125,193733.5,130436.875,108716.25,49636.75,48505.25,30149.0,32958.375,40340.125,34779.75,32604.5,33088.125,37128.5,35877.75,42435.125,31806.25,39516.0,46875.0,35558.625,41790.625,45710.625,39866.625,40853.75,38124.125
15.46,116890.5,121157.75,133491.5,117716.125,170051.625,128416.5,136101.75,137536.875,149552.875,145713.85714285713,192332.57142857142,134441.14285714287,114663.14285714286,51838.857142857145,49509.42857142857,32393.571428571428,34198.857142857145,44680.28571428572,40853.0,36780.28571428572,38166.71428571428,37573.0,37022.57142857143,48362.57142857143,33469.57142857143,41826.71428571428,54963.71428571428,39229.42857142857,43870.142857142855,55841.71428571428,44357.42857142857,48152.0,42557.857142857145
15.47,121457.85714285714,128269.71428571429,145534.7142857143,131379.57142857142,187049.0,137445.14285714287,143339.2857142857,150172.57142857142,158570.7142857143,175034.25,234644.875,161460.625,160774.875,86738.125,74079.375,50283.75,66107.25,68220.875,62179.125,54954.75,60627.5,54298.625,56312.375,66172.25,52327.625,80257.75,93598.5,57289.5,64572.5,90258.25,59297.375,68790.75,80076.875
15.48,140870.75,153916.25,168802.75,154307.875,239404.75,166661.625,173083.125,186336.25,180718.0,244294.7142857143,322460.5714285714,226938.7142857143,228041.2857142857,130045.0,117513.57142857143,73310.75,94888.71428571429,94722.14285714286,94891.14285714286,88266.28571428571,92903.42857142857,76888.57142857143,83961.28571428571,128283.375,75536.28571428571,126287.14285714286,141349.7142857143,79586.14285714286,90569.71428571429,139202.5,92110.71428571429,106605.85714285714,117411.42857142857
15.49,138046.375,152812.0,171271.14285714287,146430.875,214646.25,158032.85714285713,164607.125,174392.7142857143,184810.42857142858,193926.5,250791.375,183142.5,160953.375,85249.75,89341.25,49790.42857142857,54761.75,68848.25,65405.125,63494.625,58421.625,56057.0,59776.75,101784.85714285714,55142.5,72849.875,88406.25,57111.125,61406.25,99026.0,77445.25,86791.75,65405.375
15.5,119938.57142857143,123881.57142857143,137787.25,123567.0,174798.2857142857,127845.5,132180.7142857143,136445.125,156626.0,136632.25,171997.625,131770.57142857142,101110.25,48947.28571428572,45964.75,30028.125,31937.85714285714,45387.25,33221.75,32963.25,31358.75,34128.0,34759.625,45018.25,30992.625,40001.5,49915.75,32885.71428571428,37152.375,48232.0,39369.0,43798.375,36138.375
15.51,114726.25,119748.75,133598.75,116674.625,192937.625,123457.375,128199.625,128808.875,140386.625,126834.71428571429,163535.85714285713,124683.75,90534.42857142857,43275.5,41944.42857142857,26357.85714285714,30393.125,46293.142857142855,29062.714285714286,28225.571428571428,29751.0,30893.625,29952.571428571428,33991.857142857145,27392.571428571428,30738.14285714286,49808.142857142855,30273.0,34804.142857142855,37408.28571428572,34549.5,37066.71428571428,33454.71428571428
15.52,116397.71428571429,124127.28571428571,144115.57142857142,120894.42857142857,187400.57142857142,121295.14285714286,129353.42857142857,132439.57142857142,148911.57142857142,123160.875,166874.0,127868.375,90324.125,43628.125,43366.875,27753.375,29932.375,43581.375,31317.875,27550.25,26182.125,31868.5,30321.125,36894.0,29284.75,32509.875,46541.75,33544.75,35966.375,38616.375,36601.375,37748.875,33064.375
15.53,121176.0,124512.25,144712.5,125194.625,172185.375,122824.125,135331.875,131431.375,148992.375,125224.28571428571,168298.42857142858,128512.14285714286,91949.28571428571,46500.57142857143,42685.28571428572,28219.714285714286,29066.85714285714,41014.42857142857,31484.571428571428,30023.285714285714,27748.714285714286,31625.571428571428,31775.85714285714,39955.71428571428,30236.714285714286,32625.428571428572,43473.71428571428,33037.857142857145,38445.57142857143,41275.42857142857,39100.142857142855,38645.857142857145,35265.57142857143
15.54,119132.57142857143,126064.28571428571,143576.85714285713,126267.42857142857,164929.42857142858,126783.57142857143,130086.85714285714,129610.57142857143,149291.7142857143,127244.0,172639.625,126947.125,95648.375,46592.375,43832.75,29756.125,28484.5,39633.125,32476.75,30057.5,30207.125,30007.75,33239.625,38395.375,29699.125,34858.5,43176.125,34497.75,36409.5,46102.375,40281.5,40628.375,34636.0
15.55,121585.875,125746.5,140227.25,123437.25,164546.125,127178.125,136209.125,131111.5,145035.375,136894.42857142858,185014.14285714287,135202.42857142858,101143.0,47459.28571428572,44521.0,28965.714285714286,29297.714285714286,37772.142857142855,34372.71428571428,29640.14285714286,29357.285714285714,32766.14285714286,32427.428571428572,41796.142857142855,29430.571428571428,34297.142857142855,45291.71428571428,33585.42857142857,37273.857142857145,45639.28571428572,38928.28571428572,45087.0,35794.28571428572
15.56,116518.375,117501.375,131211.7142857143,118540.375,157939.5,124111.57142857143,128139.125,123723.28571428571,144187.57142857142,127407.0,172720.0,127861.625,92809.375,43492.0,42775.25,28694.75,27545.75,36979.75,31663.75,29446.25,28868.5,30252.875,31537.625,38250.625,29312.0,33514.625,41050.75,30068.75,33962.0,41652.375,38738.5,40287.875,31971.5
15.57,115162.0,119606.42857142857,129560.75,115828.57142857143,154044.7142857143,120262.0,125369.57142857143,124406.125,137513.25,123884.0,163585.5,122176.0,91283.625,44351.71428571428,43652.375,25476.375,27284.571428571428,37658.625,32688.625,25963.5,30102.75,27776.285714285714,31804.14285714286,40220.25,29114.5,32776.0,40554.375,31410.428571428572,33235.57142857143,41416.5,37175.57142857143,37772.25,32867.375
15.58,113068.75,117173.5,126658.5,115862.875,150542.75,117403.25,124828.75,119669.5,135417.75,118826.5,153599.85714285713,116707.875,89018.57142857143,41492.25,40514.42857142857,25548.428571428572,26676.375,34443.71428571428,29210.85714285714,26772.571428571428,28541.85714285714,29400.25,28144.75,34079.0,26430.714285714286,30428.14285714286,38153.0,29745.625,32724.25,36690.57142857143,32975.875,35167.71428571428,28861.428571428572
15.59,114609.28571428571,111247.42857142857,125988.85714285714,114616.14285714286,150406.57142857142,116085.28571428571,120772.42857142857,115556.71428571429,133810.14285714287,121955.625,156713.625,117179.375,91696.125,42357.625,38690.875,24055.625,26737.0,33789.875,30051.125,28361.0,26440.5,29340.375,29837.875,34217.375,26658.875,30886.875,39619.0,30524.5,31894.875,37031.25,32726.625,33886.875,31685.5
15.6,114459.875,117128.75,128443.25,115112.5,151555.5,118860.125,125463.875,121835.625,136388.0,125673.0,158978.57142857142,120223.57142857143,88383.42857142857,42175.28571428572,40378.71428571428,24678.0,26406.714285714286,33448.857142857145,29647.285714285714,27430.85714285714,26514.0,28926.14285714286,27778.571428571428,35765.142857142855,26007.85714285714,30092.285714285714,37344.142857142855,30298.285714285714,30707.0,40437.142857142855,32446.85714285714,36072.42857142857,31053.571428571428
15.61,111369.71428571429,115409.71428571429,128133.85714285714,114381.0,150176.0,114643.85714285714,121558.14285714286,116361.0,135943.85714285713,121842.75,160814.625,121402.625,88858.5,40828.75,40305.5,26091.875,27727.0,34376.0,31911.5,25709.75,26470.625,29094.0,29626.5,35508.375,27212.5,31392.625,38719.125,31472.375,31751.0,39607.75,35082.75,36538.375,32045.875
15.62,116257.625,118669.5,131018.125,119614.125,161234.25,120583.5,122951.5,122967.625,141972.5,126495.28571428571,166208.0,126902.14285714286,100825.28571428571,44006.0,42720.0,28530.0,30252.285714285714,39125.42857142857,31821.285714285714,29519.85714285714,29851.14285714286,31032.571428571428,30869.571428571428,40748.142857142855,29796.0,33860.28571428572,43679.71428571428,32520.428571428572,35508.42857142857,44333.857142857145,40101.142857142855,41428.142857142855,34598.0
15.63,117896.75,116121.0,129510.28571428571,117873.85714285714,153358.75,117299.42857142857,122524.28571428571,122611.0,140799.2857142857,124446.875,160095.0,118701.5,90420.125,41527.875,38349.0,26538.75,26745.0,36425.0,29166.625,27376.625,29571.375,30214.625,28796.5,35687.0,26539.875,30707.75,39389.125,29940.375,32605.75,38602.5,38165.125,37472.875,30671.625
15.64,111488.14285714286,116378.85714285714,129975.875,116679.625,152457.7142857143,116836.375,123371.375,119147.0,136470.25,122629.42857142857,155594.875,118736.14285714286,88675.625,40225.57142857143,38830.857142857145,25850.0,27261.571428571428,34070.625,30358.75,26686.5,28744.125,29840.14285714286,28156.714285714286,36901.125,25606.0,32337.428571428572,37591.875,30612.571428571428,31655.14285714286,39078.75,34368.71428571428,37668.125,31403.125
15.65,112698.0,113673.125,127847.125,112456.125,143513.625,115735.75,120392.625,120723.14285714286,137586.875,119166.375,151091.7142857143,116084.375,87564.71428571429,39407.875,38916.875,23910.14285714286,25707.25,31517.14285714286,29232.85714285714,26186.714285714286,26656.714285714286,27807.75,27470.125,34924.57142857143,24232.714285714286,28916.0,36941.142857142855,28798.25,31543.0,36764.42857142857,31743.75,34343.142857142855,26826.14285714286
15.66,112870.14285714286,113606.57142857143,127118.0,109430.42857142857,149538.0,118297.14285714286,120448.71428571429,114598.0,133727.14285714287,118526.5,157187.5,115971.875,91294.375,39480.625,39189.375,24101.75,26627.125,34061.75,28551.75,27629.25,28684.875,29860.125,29112.5,36995.25,26088.125,30637.5,38314.625,28093.875,31332.0,41599.375,37418.0,36764.25,31788.625
15.67,114015.75,116505.5,127362.875,113980.625,155115.125,114742.875,122076.375,117529.5,135377.375,122436.85714285714,163723.85714285713,122258.14285714286,91997.28571428571,43294.42857142857,40519.857142857145,25971.0,28288.571428571428,37230.71428571428,29930.85714285714,27544.428571428572,27420.571428571428,28258.85714285714,27844.85714285714,43990.57142857143,26449.285714285714,30579.14285714286,42792.0,30577.85714285714,32371.571428571428,45244.28571428572,42909.857142857145,41073.57142857143,30860.85714285714
15.68,115634.85714285714,116781.42857142857,124085.28571428571,114585.71428571429,162709.85714285713,114557.0,122607.14285714286,121235.57142857143,139031.14285714287,124177.5,166049.625,122710.0,93366.875,43281.0,43051.875,27481.25,29972.125,39991.375,33208.25,28422.5,26835.125,32568.75,31942.5,47016.0,29835.875,33144.625,46691.75,33830.0,36844.5,52066.5,49322.75,47745.0,34269.625
15.69,118344.0,122014.25,134253.375,116936.75,159889.625,121149.875,127351.0,125850.125,144830.625,129867.85714285714,167011.85714285713,126132.0,101287.85714285714,45714.142857142855,43365.71428571428,29580.571428571428,30362.14285714286,37226.142857142855,33392.42857142857,30626.714285714286,31696.285714285714,32682.428571428572,32078.428571428572,43156.0,31612.714285714286,35050.28571428572,42449.57142857143,32511.14285714286,38050.71428571428,46657.57142857143,41366.57142857143,43777.42857142857,33857.0
15.7,116557.625,116597.125,130482.71428571429,119559.14285714286,156149.75,120793.71428571429,125662.28571428571,122235.71428571429,140239.2857142857,126901.0,165690.5,123676.5,95533.5,43737.125,42279.625,27621.125,30484.0,37137.0,31992.75,30499.0,30252.75,33894.25,31231.875,42076.625,27983.125,31356.125,40326.75,32456.375,32203.875,42349.5,38373.0,41118.125,32223.625
15.71,110414.14285714286,111587.57142857143,128424.0,111030.875,149872.2857142857,118005.875,119090.625,112773.25,133186.5,119214.28571428571,159307.85714285713,116349.85714285714,91624.25,40146.57142857143,38222.71428571428,23592.625,27022.571428571428,35241.857142857145,29716.75,25962.375,26872.125,62488.0,29694.714285714286,34250.875,25204.75,31641.571428571428,37438.625,30986.285714285714,31428.85714285714,37940.125,32901.57142857143,34430.25,33267.71428571428
15.72,109023.5,110098.75,126492.875,111885.375,154776.375,118402.5,119375.125,114339.85714285714,132539.375,120716.5,157643.375,116760.375,95687.0,41593.125,37911.375,24797.0,26397.875,41933.625,30421.571428571428,25835.714285714286,29202.571428571428,126097.375,28555.0,34769.142857142855,27486.14285714286,31413.75,39833.142857142855,29679.0,33635.125,41742.57142857143,36123.625,37800.28571428572,39135.875
15.73,116035.42857142857,116339.71428571429,126386.57142857143,113991.57142857143,155943.14285714287,121568.14285714286,118679.14285714286,120975.125,139391.42857142858,123529.875,170480.875,126004.5,92099.125,43178.25,42376.75,28261.75,28309.25,45876.5,32674.0,29431.875,30500.0,115823.0,30251.625,39347.5,29327.125,31450.5,41152.0,32799.75,34652.5,42852.375,38093.125,39947.625,41657.5
15.74,115596.125,118306.75,132531.875,115874.375,159084.75,120690.75,124305.625,124108.125,141119.25,131741.14285714287,179155.2857142857,128356.57142857143,91798.85714285714,42622.142857142855,40100.42857142857,26738.428571428572,27825.14285714286,41116.142857142855,32153.285714285714,29314.571428571428,28521.571428571428,66893.0,29369.428571428572,37529.57142857143,28597.714285714286,33616.142857142855,39675.28571428572,29597.428571428572,34728.857142857145,39912.57142857143,36679.142857142855,38961.28571428572,38457.71428571428
15.75,114721.0,119187.85714285714,132161.57142857142,115960.85714285714,158021.2857142857,120586.85714285714,121345.28571428571,121031.57142857143,137476.14285714287,125119.375,165088.125,125450.375,93142.5,41789.75,38094.375,26255.625,27799.5,37523.0,30996.375,29358.875,27452.75,48287.5,29448.25,35897.5,28309.125,33929.125,39207.625,30513.375,33878.375,39794.875,35121.5,37947.75,34340.625
15.76,113398.25,117613.75,131228.0,113761.375,155449.25,118492.875,120720.625,113547.625,140940.25,124394.0,160791.14285714287,122459.28571428571,93975.42857142857,46796.0,40768.42857142857,26891.428571428572,28796.0,42741.857142857145,30653.285714285714,29526.85714285714,28878.428571428572,42915.28571428572,29613.85714285714,38081.142857142855,27322.85714285714,31649.0,44971.71428571428,31885.285714285714,34880.857142857145,41599.0,38828.57142857143,37806.57142857143,34551.71428571428
15.77,118212.125,122417.0,136160.0,118437.42857142857,177265.0,124143.71428571429,130158.28571428571,127452.28571428571,158299.7142857143,138614.75,185176.5,130663.125,105118.875,50546.5,48661.375,30053.375,32614.875,45564.75,38179.0,33861.75,34620.75,48910.5,36023.875,42095.375,33145.875,37576.0,52619.875,38024.5,42926.0,49190.875,41913.375,44259.125,40316.5
15.78,123833.57142857143,127819.25,138546.875,126719.875,182437.75,125319.5,131715.25,130435.625,165277.125,139436.7142857143,183040.85714285713,137771.0,102314.0,47842.42857142857,47258.71428571428,30000.25,32310.428571428572,42332.142857142855,35549.0,32061.625,31982.875,41424.857142857145,35694.57142857143,39912.0,30782.75,38944.57142857143,46385.875,33503.28571428572,38381.71428571428,47500.0,40530.142857142855,40119.375,36769.57142857143
15.79,116938.25,116537.125,135405.125,117981.875,168440.25,120146.375,128357.25,121564.14285714286,147174.25,125795.25,166423.875,123386.5,93123.42857142857,43270.875,40774.0,23952.714285714286,28107.875,37171.25,31161.285714285714,29183.571428571428,29242.14285714286,37464.125,29387.125,33214.0,27848.285714285714,33566.5,42948.857142857145,29930.625,34276.75,39223.28571428572,34225.75,35035.42857142857,31737.875
15.8,112017.71428571429,114211.85714285714,127269.0,113536.42857142857,173805.2857142857,120422.85714285714,126494.57142857143,117774.375,141152.2857142857,133191.875,171030.625,123764.125,97058.75,45767.5,45006.5,27904.875,30748.125,41135.25,34016.0,31859.75,31446.625,42288.875,34100.25,41002.375,29777.625,34568.5,46587.625,34944.75,37554.625,44648.125,36940.875,38772.5,34902.0
15.81,120161.375,126067.75,140657.75,127693.0,192579.875,128790.5,136334.875,131875.625,152544.625,147922.14285714287,189742.7142857143,135891.42857142858,116476.14285714286,48354.42857142857,47313.142857142855,33954.28571428572,36917.857142857145,50685.857142857145,45039.42857142857,38201.142857142855,37808.0,48002.71428571428,42704.142857142855,53016.0,37978.28571428572,44840.0,52280.857142857145,40008.0,43679.42857142857,56217.0,46996.71428571428,50276.0,43336.142857142855
15.82,122879.14285714286,121601.0,138310.7142857143,121870.85714285714,176302.7142857143,126521.0,129558.85714285714,129890.57142857143,147212.14285714287,132514.875,175431.125,130124.375,98953.25,44690.875,42652.5,28842.125,30403.75,39752.125,34553.875,30329.625,32241.125,39867.75,32875.875,40390.875,31585.5,36422.5,42289.0,32901.0,36502.875,43579.25,39926.25,39401.875,36822.875
